InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID
548621,85200,BUNNY EGG BOX,4,01/04/2011 11:54,1.25,16960
557312,22427,ENAMEL FLOWER JUG CREAM,3,19/06/2011 15:47,5.95,17001
549119,82599,FANNY'S REST STOPMETAL SIGN,12,06/04/2011 13:23,2.1,14220
541485,20936,FORKED CACTUS CANDLE,1,18/01/2011 13:05,2.95,18118
559707,21232,STRAWBERRY CERAMIC TRINKET BOX,12,12/07/2011 10:04,1.25,12358
540159,84817,DANISH ROSE DECORATIVE PLATE,48,05/01/2011 11:47,0.42,16112
545695,21356,TOAST ITS - FAIRY FLOWER,4,06/03/2011 14:15,1.25,17050
557397,23309,SET OF 60 I LOVE LONDON CAKE CASES ,2,20/06/2011 11:23,0.55,17897
556019,23173,REGENCY TEAPOT ROSES ,12,08/06/2011 12:02,8.15,18092
562608,22846,BREAD BIN DINER STYLE RED ,1,08/08/2011 11:45,16.95,15502
546909,22191,IVORY DINER WALL CLOCK,1,17/03/2011 19:01,8.5,14056
550630,85144,JARDIN ETCHED GLASS CHEESE DISH,12,19/04/2011 14:49,1.95,14298
546502,71406C,BLACK ORANGE SQUEEZER,1,14/03/2011 11:46,0.42,16005
549902,22606,WOODEN SKITTLES GARDEN SET,1,12/04/2011 16:17,15.95,14006
555109,47574A,ENGLISH ROSE SCENTED HANGING FLOWER,2,31/05/2011 14:19,4.25,16023
549316,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,08/04/2011 09:54,0.85,12705
546190,23050,RECYCLED ACAPULCO MAT GREEN,2,10/03/2011 10:57,8.25,13102
564965,22961,JAM MAKING SET PRINTED,12,31/08/2011 15:07,1.45,17677
551657,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,03/05/2011 12:12,8.95,14911
553835,23007, SPACEBOY BABY GIFT SET,3,19/05/2011 11:50,16.95,13529
542143,48194,DOORMAT HEARTS,10,26/01/2011 09:23,6.75,15061
561093,21213,PACK OF 72 SKULL CAKE CASES,24,25/07/2011 10:01,0.55,12540
560882,22798,ANTIQUE GLASS DRESSING TABLE POT,8,21/07/2011 15:47,2.95,17213
546753,21826,EIGHT PIECE DINOSAUR SET,6,16/03/2011 13:00,1.25,16383
558760,22296,HEART IVORY TRELLIS LARGE,8,03/07/2011 12:38,1.65,16918
553189,22619,SET OF 6 SOLDIER SKITTLES,3,15/05/2011 13:14,3.75,15033
561699,21621,VINTAGE UNION JACK BUNTING,12,29/07/2011 10:32,8.5,12971
556509,23245,SET OF 3 REGENCY CAKE TINS,4,13/06/2011 10:33,4.95,12708
565434,85175,CACTI T-LIGHT CANDLES,16,04/09/2011 13:35,0.42,12867
548870,21157,RED RETROSPOT WASHBAG,1,04/04/2011 14:41,2.1,14606
563376,22030,SWALLOWS GREETING CARD,12,16/08/2011 10:36,0.42,15752
550438,22960,JAM MAKING SET WITH JARS,6,18/04/2011 12:16,4.25,15265
544399,20713,JUMBO BAG OWLS,10,18/02/2011 12:28,1.95,12594
547500,21915,RED  HARMONICA IN BOX ,12,23/03/2011 12:39,1.25,13408
542212,15056N,EDWARDIAN PARASOL NATURAL,24,26/01/2011 12:12,5.95,15812
554348,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,24/05/2011 08:49,6.35,13523
562031,23147,SINGLE ANTIQUE ROSE HOOK IVORY,6,01/08/2011 17:37,1.45,16984
559894,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,13/07/2011 12:06,2.95,14159
561024,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,3,24/07/2011 10:35,4.25,12916
540523,22380,TOY TIDY SPACEBOY  ,5,09/01/2011 12:51,2.1,13069
563174,23188,VINTAGE  2 METER FOLDING RULER,12,12/08/2011 13:40,1.65,16746
564342,22131,FOOD CONTAINER SET 3 LOVE HEART ,1,24/08/2011 14:53,1.95,16340
547375,21506,FANCY FONT BIRTHDAY CARD  ,12,22/03/2011 14:24,0.42,13196
559364,20713,JUMBO BAG OWLS,20,08/07/2011 08:48,2.08,17735
549746,23230,WRAP ALPHABET DESIGN,200,12/04/2011 10:38,0.34,15251
543252,20886,BOX OF 9 PEBBLE CANDLES,6,04/02/2011 14:58,1.95,17685
559011,20724,RED RETROSPOT CHARLOTTE BAG,10,05/07/2011 12:50,0.85,17049
561050,22231,JIGSAW TREE WITH BIRDHOUSE,12,24/07/2011 13:06,0.59,16558
543816,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,3,13/02/2011 15:26,1.25,17841
541698,10002,INFLATABLE POLITICAL GLOBE ,18,20/01/2011 19:16,0.85,14713
557762,23199,JUMBO BAG APPLES,10,22/06/2011 14:01,2.08,15810
553935,20674,GREEN POLKADOT BOWL,12,20/05/2011 10:32,1.25,15856
544685,22820,GIFT BAG BIRTHDAY,12,22/02/2011 17:13,0.65,13285
554968,22825,DECORATIVE PLANT POT WITH FRIEZE,3,27/05/2011 16:24,7.95,17961
561893,21136,PAINTED METAL PEARS ASSORTED,8,31/07/2011 14:39,1.69,12942
564731,20727,LUNCH BAG  BLACK SKULL.,10,28/08/2011 12:57,1.65,16186
560282,23092,LARGE ANTIQUE WHITE PHOTO FRAME,4,18/07/2011 08:21,7.9,14758
546624,85049F,BABY BOOM RIBBONS ,12,15/03/2011 11:38,1.25,14193
562031,20718,RED RETROSPOT SHOPPER BAG,6,01/08/2011 17:37,1.25,16984
549571,21903,MAN FLU METAL SIGN,12,10/04/2011 15:25,2.1,15655
548992,20750,RED RETROSPOT MINI CASES,2,05/04/2011 13:52,7.95,13089
551776,22494,EMERGENCY FIRST AID TIN ,2,04/05/2011 11:23,1.25,13268
541277,22620,4 TRADITIONAL SPINNING TOPS,8,17/01/2011 11:46,1.25,12673
549056,22698,PINK REGENCY TEACUP AND SAUCER,2,06/04/2011 10:40,2.95,15917
559018,22482,BLUE TEA TOWEL CLASSIC DESIGN,3,05/07/2011 13:07,1.25,18203
546096,22423,REGENCY CAKESTAND 3 TIER,8,09/03/2011 11:59,12.75,15502
549910,21034,REX CASH+CARRY JUMBO SHOPPER,1,12/04/2011 17:12,0.95,16697
552560,22385,JUMBO BAG SPACEBOY DESIGN,10,10/05/2011 11:48,2.08,17581
546917,22191,IVORY DINER WALL CLOCK,2,18/03/2011 09:17,8.5,14911
550274,22090,PAPER BUNTING RETROSPOT,6,15/04/2011 12:23,2.95,15498
560901,23012,GLASS APOTHECARY BOTTLE PERFUME,4,21/07/2011 17:39,3.95,12476
563089,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,11/08/2011 16:54,2.95,15469
540839,22285,HANGING HEN ON NEST DECORATION,2,11/01/2011 15:42,1.65,16791
540946,22510,GINGHAM BABUSHKA DOORSTOP,8,12/01/2011 12:43,1.25,12359
554160,21641,ASSORTED TUTTI FRUTTI KEYRING BALL,1,23/05/2011 11:49,0.85,17841
546386,84978,HANGING HEART JAR T-LIGHT HOLDER,12,11/03/2011 13:31,1.25,14312
564199,22558,CLOTHES PEGS RETROSPOT PACK 24 ,3,23/08/2011 17:31,1.65,13263
555573,21385,IVORY HANGING DECORATION  HEART,3,05/06/2011 15:46,0.85,15349
555396,22432,WATERING CAN PINK BUNNY,1,02/06/2011 17:23,1.95,16529
550277,POST,POSTAGE,3,15/04/2011 12:48,40,12639
548808,47566,PARTY BUNTING,2,04/04/2011 12:55,4.95,17774
562593,23006,TRAVEL CARD WALLET FLOWER MEADOW,3,07/08/2011 15:43,0.42,16549
543543,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,09/02/2011 15:33,3.95,17843
562219,21872,GLAMOROUS  MUG,12,03/08/2011 14:14,1.25,15089
544824,22501,PICNIC BASKET WICKER LARGE,2,24/02/2011 09:32,9.95,17139
545700,22521,CHILDS GARDEN TROWEL PINK,17,06/03/2011 14:57,0.85,17811
559138,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,16,06/07/2011 13:35,0.42,16919
557284,22030,SWALLOWS GREETING CARD,12,19/06/2011 12:29,0.42,17377
553503,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,17/05/2011 13:20,2.95,14606
561926,23018,LARGE APOTHECARY MEASURING JAR ,1,01/08/2011 12:48,12.5,12749
559317,85049G,CHOCOLATE BOX RIBBONS ,1,07/07/2011 14:03,1.25,17611
563189,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,12/08/2011 15:22,2.95,12682
552952,22993,SET OF 4 PANTRY JELLY MOULDS,1,12/05/2011 12:10,1.25,13837
552108,23131,MISTLETOE HEART WREATH CREAM,1,06/05/2011 11:36,4.15,17841
553859,79000,MOROCCAN TEA GLASS,12,19/05/2011 13:35,0.85,14505
548484,20712,JUMBO BAG WOODLAND ANIMALS,2,31/03/2011 12:43,2.08,13571
555737,22838,3 TIER CAKE TIN RED AND CREAM,2,07/06/2011 09:19,14.95,16153
550637,22676,FRENCH BLUE METAL DOOR SIGN 1,5,19/04/2011 15:39,1.25,14415
549128,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,6,06/04/2011 14:25,1.25,16713
563012,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,2,11/08/2011 12:00,2.55,17284
547350,23176,ABC TREASURE BOOK BOX ,4,22/03/2011 12:05,2.25,17272
554941,23299,FOOD COVER WITH BEADS SET 2 ,3,27/05/2011 13:53,3.75,16016
552877,22178,VICTORIAN GLASS HANGING T-LIGHT,12,12/05/2011 09:49,1.25,14883
548870,21889,WOODEN BOX OF DOMINOES,1,04/04/2011 14:41,1.25,14606
541844,21034,REX CASH+CARRY JUMBO SHOPPER,2,23/01/2011 12:19,0.95,16931
542713,21786,POLKADOT RAIN HAT ,24,31/01/2011 13:27,0.42,12668
564559,23202,JUMBO BAG VINTAGE LEAF,10,26/08/2011 09:37,2.08,15811
561502,82001S,VINYL RECORD FRAME SILVER,8,27/07/2011 14:14,3.75,14305
544914,22384,LUNCH BAG PINK POLKADOT,10,24/02/2011 15:39,1.65,16722
545226,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,01/03/2011 09:33,1.25,12428
558862,22550,HOLIDAY FUN LUDO,4,04/07/2011 12:25,3.75,13901
554280,20724,RED RETROSPOT CHARLOTTE BAG,10,23/05/2011 13:35,0.85,14817
561719,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,96,29/07/2011 12:09,0.72,17519
565084,22970,LONDON BUS COFFEE MUG,36,01/09/2011 09:39,2.1,17306
551291,85198,ASSORTED FARMYARD ANIMALS IN BUCKET,24,27/04/2011 14:26,0.64,14298
550504,22072,RED RETROSPOT TEA CUP AND SAUCER ,4,18/04/2011 15:43,3.75,16654
555719,21990,MODERN FLORAL STATIONERY SET,6,06/06/2011 15:31,2.95,12609
550332,35971,ROSE FOLKART HEART DECORATIONS,2,17/04/2011 13:53,1.25,13474
553348,23230,WRAP ALPHABET DESIGN,200,16/05/2011 13:20,0.34,14911
547896,21975,PACK OF 60 DINOSAUR CAKE CASES,5,28/03/2011 11:34,0.55,17841
547379,21936,RED RETROSPOT PICNIC BAG,5,22/03/2011 15:13,2.95,12720
548511,22630,DOLLY GIRL LUNCH BOX,2,31/03/2011 15:43,1.95,14056
558872,15044D,RED PAPER PARASOL,5,04/07/2011 13:19,2.95,17464
551171,21067,VINTAGE RED TEATIME MUG,1,26/04/2011 16:45,1.25,13263
561356,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,4,26/07/2011 14:56,4.95,14273
561502,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,27/07/2011 14:14,2.95,14305
560271,21983,PACK OF 12 BLUE PAISLEY TISSUES ,1,17/07/2011 14:51,0.29,16474
550302,22283,6 EGG HOUSE PAINTED WOOD,4,17/04/2011 10:17,7.95,14156
555551,78033,FLAG OF ST GEORGE CHAIR,12,05/06/2011 13:32,4.25,14696
558335,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,28/06/2011 13:16,0.55,17442
543996,85144,JARDIN ETCHED GLASS CHEESE DISH,2,15/02/2011 10:46,7.25,15811
555473,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12,03/06/2011 11:59,2.55,14700
552318,23182,TOILET SIGN OCCUPIED OR VACANT,3,08/05/2011 16:13,0.83,17231
543022,22318,FIVE HEART HANGING DECORATION,4,02/02/2011 14:37,2.95,16771
565431,22413,METAL SIGN TAKE IT OR LEAVE IT ,2,04/09/2011 13:15,2.95,14965
563808,22321,BIRD DECORATION RED RETROSPOT,12,19/08/2011 11:46,0.85,12626
541406,22061,LARGE CAKE STAND  HANGING STRAWBERY,1,17/01/2011 15:19,9.95,14657
557766,21012,ANTIQUE ALL GLASS CANDLESTICK,64,22/06/2011 14:24,1.69,16566
560299,21495,SKULLS AND CROSSBONES WRAP,25,18/07/2011 10:28,0.42,17593
547713,21931,JUMBO STORAGE BAG SUKI,10,25/03/2011 08:41,1.95,16458
562711,21669,BLUE STRIPE CERAMIC DRAWER KNOB,2,08/08/2011 14:53,1.25,16788
562688,22300,COFFEE MUG DOG + BALL DESIGN,6,08/08/2011 13:53,2.55,13869
554019,22925,BLUE GIANT GARDEN THERMOMETER,2,20/05/2011 13:16,5.95,17591
547358,21679,SKULLS  STICKERS,6,22/03/2011 12:25,0.85,15998
547063,22694,WICKER STAR ,2,20/03/2011 13:33,2.1,14769
562031,22674,FRENCH TOILET SIGN BLUE METAL,6,01/08/2011 17:37,1.25,16984
544846,22212,FOUR HOOK  WHITE LOVEBIRDS,1,24/02/2011 11:11,2.1,16719
556492,22084,PAPER CHAIN KIT EMPIRE,40,12/06/2011 14:48,2.55,15939
540520,22974,CHILDRENS DOLLY GIRL MUG,2,09/01/2011 12:31,1.65,17555
548987,22423,REGENCY CAKESTAND 3 TIER,2,05/04/2011 12:50,12.75,14535
542601,21067,VINTAGE RED TEATIME MUG,6,30/01/2011 11:52,1.25,16897
562444,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,04/08/2011 18:44,8.95,14713
547860,22934,BAKING MOULD EASTER EGG WHITE CHOC,2,27/03/2011 12:21,2.95,17625
542237,21041,RED RETROSPOT OVEN GLOVE DOUBLE,6,26/01/2011 14:30,2.95,12347
554094,21187,WHITE BELL HONEYCOMB PAPER GARLAND ,1,22/05/2011 12:49,1.65,15716
556910,85227,SET OF 6 3D KIT CARDS FOR KIDS,10,15/06/2011 13:25,0.85,12748
546430,22325,MOBILE VINTAGE HEARTS ,2,13/03/2011 15:55,4.95,15918
545334,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,01/03/2011 16:34,3.95,15750
554942,84763,ZINC FINISH 15CM PLANTER POTS,2,27/05/2011 14:01,1.25,17841
563022,22032,BOTANICAL LILY GREETING CARD,12,11/08/2011 13:34,0.42,17248
549949,22292,HANGING CHICK  YELLOW DECORATION,5,13/04/2011 12:57,1.45,13208
546640,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,15/03/2011 12:56,4.95,14092
563613,22986,WRAP GINGHAM ROSE ,25,18/08/2011 08:49,0.42,12688
562371,22625,RED KITCHEN SCALES,2,04/08/2011 14:30,8.5,13709
565432,22091,EMPIRE TISSUE BOX,2,04/09/2011 13:16,0.39,16241
559989,47566,PARTY BUNTING,8,14/07/2011 12:21,4.95,13319
540458,22704,WRAP RED APPLES ,25,07/01/2011 12:28,0.42,12501
549953,22305,COFFEE MUG PINK PAISLEY DESIGN,12,13/04/2011 13:15,2.55,12766
551849,22084,PAPER CHAIN KIT EMPIRE,12,04/05/2011 14:33,2.95,16258
555000,22149,FELTCRAFT 6 FLOWER FRIENDS,6,31/05/2011 08:03,2.1,18232
546851,22423,REGENCY CAKESTAND 3 TIER,3,17/03/2011 13:23,12.75,12480
546732,84712B,PINK JEWELLED PHOTO FRAME,1,16/03/2011 11:41,7.95,14606
548612,21930,JUMBO STORAGE BAG SKULLS,4,01/04/2011 11:34,2.08,13137
555207,84978,HANGING HEART JAR T-LIGHT HOLDER,12,01/06/2011 12:19,1.25,16818
554207,85132C,CHARLIE AND LOLA FIGURES TINS,1,23/05/2011 12:15,1.95,14573
559157,23249,VINTAGE RED ENAMEL TRIM PLATE,12,06/07/2011 15:53,1.65,13999
546509,C2,CARRIAGE,1,14/03/2011 12:15,50,14911
550819,22921,HERB MARKER CHIVES ,2,20/04/2011 17:37,0.65,17530
560535,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,19/07/2011 12:13,0.65,13167
554315,46000S,POLYESTER FILLER PAD 40x40cm,2,23/05/2011 15:29,1.45,16086
550661,22384,LUNCH BAG PINK POLKADOT,20,20/04/2011 09:20,1.65,12656
552543,20725,LUNCH BAG RED RETROSPOT,10,10/05/2011 10:22,1.65,12399
565748,84879,ASSORTED COLOUR BIRD ORNAMENT,48,06/09/2011 12:38,1.69,14156
545688,35004C,SET OF 3 COLOURED  FLYING DUCKS,2,06/03/2011 12:42,5.45,16033
564144,22093,MOTORING TISSUE BOX,36,23/08/2011 11:53,0.39,13939
547102,22690,DOORMAT HOME SWEET HOME BLUE ,2,21/03/2011 10:41,7.95,14245
559836,21390,FILIGRIS HEART WITH BUTTERFLY,24,13/07/2011 10:09,1.25,13911
564962,22196,SMALL HEART MEASURING SPOONS,6,31/08/2011 14:35,0.85,17777
563909,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,1,21/08/2011 12:36,14.95,15701
553856,84991,60 TEATIME FAIRY CAKE CASES,1,19/05/2011 13:28,0.55,16813
555647,22840,ROUND CAKE TIN VINTAGE RED,2,06/06/2011 13:43,7.95,12957
544295,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,17/02/2011 12:43,1.06,14298
549844,21899,KEY FOB   GARAGE DESIGN,7,12/04/2011 14:17,0.65,12854
555518,22094,RED RETROSPOT TISSUE BOX,12,05/06/2011 10:58,1.25,14891
546509,21539,RED RETROSPOT BUTTER DISH,3,14/03/2011 12:15,4.95,14911
558092,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,26/06/2011 12:54,4.25,14808
549557,85099B,JUMBO BAG RED RETROSPOT,4,10/04/2011 12:59,2.08,14450
540691,22882,NUMBER TILE VINTAGE FONT 3,16,11/01/2011 08:50,2.17,17450
555473,20727,LUNCH BAG  BLACK SKULL.,10,03/06/2011 11:59,1.65,14700
562457,22989,SET 2 PANTRY DESIGN TEA TOWELS,1,05/08/2011 11:00,3.25,18079
554124,23171,REGENCY TEA PLATE GREEN ,12,23/05/2011 08:31,1.65,13339
544283,85053,FRENCH ENAMEL CANDLEHOLDER,2,17/02/2011 12:27,2.1,13668
562371,23231,WRAP DOILEY DESIGN,25,04/08/2011 14:30,0.42,13709
555195,23203,JUMBO BAG DOILEY PATTERNS,10,01/06/2011 11:27,2.08,15240
542662,22138,BAKING SET 9 PIECE RETROSPOT ,3,31/01/2011 12:10,4.95,18145
555577,21708,FOLDING UMBRELLA CREAM POLKADOT,4,05/06/2011 15:53,4.95,15301
552537,22151,PLACE SETTING WHITE HEART,96,10/05/2011 10:11,0.42,17315
543625,22554,PLASTERS IN TIN WOODLAND ANIMALS,24,10/02/2011 15:38,1.65,12583
563253,17091J,VANILLA INCENSE IN TIN,2,15/08/2011 12:04,0.38,15218
557671,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,22/06/2011 10:11,0.29,13849
562789,22666,RECIPE BOX PANTRY YELLOW DESIGN,24,09/08/2011 13:50,2.55,14646
545334,22985,WRAP  BILLBOARD FONTS DESIGN,25,01/03/2011 16:34,0.42,15750
558877,22678,FRENCH BLUE METAL DOOR SIGN 3,1,04/07/2011 13:50,1.25,17841
541997,85049G,CHOCOLATE BOX RIBBONS ,6,25/01/2011 10:38,1.25,18077
561244,21136,PAINTED METAL PEARS ASSORTED,8,26/07/2011 11:24,1.69,13865
540278,21930,JUMBO STORAGE BAG SKULLS,2,06/01/2011 12:31,1.95,15719
552847,90200A,PURPLE SWEETHEART BRACELET,3,11/05/2011 14:42,4.25,14649
545602,21916,SET 12 RETRO WHITE CHALK STICKS,3,04/03/2011 11:49,0.42,17315
562928,22998,TRAVEL CARD WALLET KEEP CALM,24,10/08/2011 15:29,0.42,15494
564668,22112,CHOCOLATE HOT WATER BOTTLE,3,26/08/2011 15:25,4.95,17183
542616,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,30/01/2011 15:40,0.65,16816
550994,21245,GREEN POLKADOT PLATE ,12,21/04/2011 19:55,1.69,14562
560934,22045,SPACEBOY GIFT WRAP,25,22/07/2011 10:48,0.42,16722
542648,22847,BREAD BIN DINER STYLE IVORY,4,31/01/2011 11:46,14.95,12476
553525,21385,IVORY HANGING DECORATION  HEART,24,17/05/2011 14:50,0.85,16266
552894,85099B,JUMBO BAG RED RETROSPOT,1,12/05/2011 10:53,2.08,14606
547920,22494,EMERGENCY FIRST AID TIN ,3,28/03/2011 12:52,1.25,14730
561242,23548,WRAP MAGIC FOREST ,25,26/07/2011 11:05,0.42,16258
561470,21877,HOME SWEET HOME MUG,12,27/07/2011 13:14,1.25,12523
547801,21787,RAIN PONCHO RETROSPOT,24,25/03/2011 12:57,0.85,14107
548561,22457,NATURAL SLATE HEART CHALKBOARD ,6,01/04/2011 10:11,2.95,16609
560974,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,22/07/2011 11:55,0.55,14426
548153,21791,VINTAGE HEADS AND TAILS CARD GAME ,24,29/03/2011 13:05,1.25,15129
559906,82482,WOODEN PICTURE FRAME WHITE FINISH,6,13/07/2011 13:33,2.55,18219
550191,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,14/04/2011 19:59,3.95,16806
555851,21469,POLKA DOT RAFFIA FOOD COVER,1,07/06/2011 13:37,3.75,13050
561658,22902,TOTE BAG I LOVE LONDON,1,28/07/2011 16:06,2.1,12743
555553,20750,RED RETROSPOT MINI CASES,2,05/06/2011 13:45,7.95,12662
547920,85028S,FRENCH CHATEAU SMALL FRUITBOWL,2,28/03/2011 12:52,1.95,14730
564962,22267,EASTER DECORATION EGG BUNNY ,1,31/08/2011 14:35,0.39,17777
558315,22583,PACK OF 6 HANDBAG GIFT BOXES,6,28/06/2011 11:44,2.55,15065
559289,47566,PARTY BUNTING,3,07/07/2011 12:22,4.95,15719
558073,23028,DRAWER KNOB CRACKLE GLAZE BLUE,6,24/06/2011 16:21,1.65,13004
546678,22312,OFFICE MUG WARMER POLKADOT,6,15/03/2011 16:39,2.95,12681
543822,22893,MINI CAKE STAND T-LIGHT HOLDER,48,14/02/2011 09:24,0.42,12507
547664,84596J,MIXED NUTS LIGHT GREEN BOWL,24,24/03/2011 13:16,0.42,13069
550915,20803,SMALL PINK GLASS SUNDAE DISH,6,21/04/2011 13:30,0.39,13263
548520,85132A,CHARLIE + LOLA BISCUITS TINS,12,31/03/2011 16:40,1.95,13126
556484,22586,FELTCRAFT HAIRBAND PINK AND BLUE,2,12/06/2011 13:17,0.85,16938
558086,23147,SINGLE ANTIQUE ROSE HOOK IVORY,6,26/06/2011 11:59,1.45,16728
543592,82484,WOOD BLACK BOARD ANT WHITE FINISH,4,10/02/2011 11:57,7.95,17243
555947,47593B,SCOTTIE DOGS BABY BIB,48,08/06/2011 10:45,0.39,14911
540976,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,12/01/2011 15:00,2.95,12652
541698,20725,LUNCH BAG RED RETROSPOT,2,20/01/2011 19:16,1.65,14713
541113,22112,CHOCOLATE HOT WATER BOTTLE,3,13/01/2011 15:18,4.95,16775
564353,22732,3D VINTAGE CHRISTMAS STICKERS ,18,24/08/2011 15:08,1.25,15764
550637,22899,CHILDREN'S APRON DOLLY GIRL ,1,19/04/2011 15:39,2.1,14415
542236,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,26/01/2011 14:19,3.95,17027
554827,22131,FOOD CONTAINER SET 3 LOVE HEART ,144,26/05/2011 15:19,1.65,14646
545978,21457,2 PICTURE BOOK EGGS EASTER DUCKS,6,08/03/2011 12:19,1.25,13975
548370,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,24,30/03/2011 16:14,1.69,15528
561206,22847,BREAD BIN DINER STYLE IVORY,1,25/07/2011 16:18,16.95,13110
565579,23208,LUNCH BAG VINTAGE LEAF DESIGN,2,05/09/2011 12:35,1.65,18283
543325,21733,RED HANGING HEART T-LIGHT HOLDER,6,07/02/2011 12:22,2.95,17692
546927,22697,GREEN REGENCY TEACUP AND SAUCER,12,18/03/2011 10:15,2.95,16672
557569,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,21/06/2011 10:46,0.85,12474
548210,21212,PACK OF 72 RETROSPOT CAKE CASES,2,29/03/2011 17:23,0.55,14606
551653,22456,NATURAL SLATE CHALKBOARD LARGE ,6,03/05/2011 12:03,4.95,13282
543587,21499,BLUE POLKADOT WRAP,25,10/02/2011 11:39,0.42,12561
565434,23191,BUNDLE OF 3 RETRO NOTE BOOKS,3,04/09/2011 13:35,1.65,12867
544450,47567B,TEA TIME KITCHEN APRON,1,20/02/2011 12:23,5.95,17811
547052,82600,NO SINGING METAL SIGN,2,20/03/2011 12:07,2.1,18225
552329,20726,LUNCH BAG WOODLAND,10,09/05/2011 10:06,1.65,13492
563444,23132,SMALL IVORY HEART WALL ORGANISER,1,16/08/2011 13:50,5.75,16033
549291,21755,LOVE BUILDING BLOCK WORD,1,07/04/2011 19:05,5.95,16261
565150,23334,IVORY WICKER HEART SMALL,96,01/09/2011 14:26,0.55,14298
562767,23091,ZINC HERB GARDEN CONTAINER,3,09/08/2011 10:47,6.25,13769
552039,21733,RED HANGING HEART T-LIGHT HOLDER,32,06/05/2011 08:10,2.55,13081
548987,84978,HANGING HEART JAR T-LIGHT HOLDER,18,05/04/2011 12:50,1.25,14535
550347,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,18/04/2011 09:33,2.95,14227
547652,21555,CERAMIC STRAWBERRY TRINKET TRAY,1,24/03/2011 12:15,2.55,14606
564510,21793,CLASSIC FRENCH STYLE BASKET BROWN,8,25/08/2011 14:42,3.95,14194
553221,21441,BLUE BIRDHOUSE DECORATION,12,16/05/2011 09:58,0.85,16607
562130,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,03/08/2011 09:13,4.15,12750
541678,23233,WRAP POPPIES  DESIGN,25,20/01/2011 14:13,0.42,17771
551823,84689,S/2 BEACH HUT TREASURE CHESTS,2,04/05/2011 12:29,2,17955
550775,47590B,PINK HAPPY BIRTHDAY BUNTING,4,20/04/2011 13:18,5.45,15805
563849,21232,STRAWBERRY CERAMIC TRINKET BOX,12,19/08/2011 15:04,1.25,14772
553014,23049,RECYCLED ACAPULCO MAT RED,2,12/05/2011 18:49,8.25,13451
559360,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,1,07/07/2011 19:54,3.25,14657
562213,23295,SET OF 12 MINI LOAF BAKING CASES,8,03/08/2011 13:39,0.83,13975
562768,48185,DOORMAT FAIRY CAKE,2,09/08/2011 10:49,7.95,14127
553058,23131,MISTLETOE HEART WREATH CREAM,2,13/05/2011 10:44,4.15,17790
554986,21327,SKULLS WRITING SET ,3,29/05/2011 12:35,1.65,14451
559308,21934,SKULL SHOULDER BAG,10,07/07/2011 13:05,1.65,13158
556426,21936,RED RETROSPOT PICNIC BAG,5,10/06/2011 13:18,2.95,16729
560300,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,18/07/2011 10:29,1.25,14911
560978,22983,CARD BILLBOARD FONT,12,22/07/2011 12:20,0.42,15815
542090,20726,LUNCH BAG WOODLAND,6,25/01/2011 12:39,1.65,15518
543162,21115,ROSE CARAVAN DOORSTOP,1,03/02/2011 18:08,6.75,17507
543990,21519,GIN & TONIC DIET GREETING CARD ,12,15/02/2011 09:59,0.42,15122
556245,21933,PINK VINTAGE PAISLEY PICNIC BAG,1,09/06/2011 16:10,1.65,17841
